,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status
5451,3040666,Yes,1,30,E2,47.73,47.73,0.0,No,No,Male,Direct,6,Hyderabad,32.0,7,Joined
5452,3040709,Yes,4,60,E2,30.0,36.0,4.62,No,No,Male,Agency,6,Bangalore,26.0,1,Joined
5453,3040730,No,44,60,E2,38.89,42.22,2.4,No,No,Male,Agency,11,Noida,34.0,6,Joined
5454,3040736,No,5,60,E1,30.0,18.0,-9.23,No,No,Male,Direct,3,Chennai,28.0,1,Not Joined
5455,3040752,Yes,12,30,E1,50.0,68.0,12.0,No,Yes,Male,Agency,1,Bangalore,26.0,2,Joined
5456,3040766,Yes,3,60,E1,48.65,21.62,-18.18,No,No,Male,Direct,3,Chennai,25.0,1,Joined
5457,3040773,No,0,60,E2,50.0,12.5,-25.0,No,Yes,Male,Direct,2,Noida,28.0,2,Joined
5458,3040824,No,5,30,E1,11.11,11.11,0.0,No,Yes,Male,Direct,3,Chennai,29.0,4,Joined
5459,3040834,No,31,30,E1,42.23,42.23,0.0,No,No,Female,Direct,3,Noida,26.0,5,Joined
5460,3040870,Yes,2,60,E1,50.0,25.0,-16.67,No,No,Male,Direct,4,Noida,27.0,7,Joined
5461,3040940,No,14,60,E2,58.73,42.86,-10.0,No,No,Male,Direct,7,Chennai,33.0,4,Not Joined
5462,3040948,No,3,30,E2,90.0,85.0,-2.63,No,No,Male,Direct,8,Chennai,32.0,2,Joined
5463,3040959,No,31,30,E1,54.76,48.81,-3.85,No,No,Male,Direct,4,Noida,28.0,7,Joined
5464,3040981,Yes,62,90,E2,48.15,44.44,-2.5,No,No,Male,Direct,6,Noida,30.0,7,Joined
5465,3040986,No,14,90,E1,64.84,37.36,-16.67,No,No,Male,Direct,4,Noida,28.0,7,Not Joined
5466,3041010,Yes,41,30,E1,49.34,38.27,-7.41,No,No,Male,Employee Referral,3,Chennai,26.0,5,Not Joined
5467,3041012,Yes,3,0,E3,1.88,1.88,0.0,Yes,No,Male,Employee Referral,7,Bangalore,33.0,6,Joined
5468,3041025,Yes,2,60,E2,30.68,25.0,-4.35,No,No,Male,Employee Referral,6,Noida,29.0,7,Joined
5469,3041027,No,24,30,E1,71.43,71.43,0.0,No,Yes,Male,Direct,4,Bangalore,27.0,4,Joined
5470,3041037,No,47,60,E1,50.0,45.0,-3.33,No,No,Male,Employee Referral,3,Chennai,27.0,8,Joined
5471,3041041,Yes,8,30,E2,27.27,30.91,2.86,No,No,Female,Direct,3,Noida,26.0,2,Joined
5472,3041068,No,1,30,E3,50.0,-32.64,-55.09,No,No,Male,Direct,7,Chennai,28.0,2,Joined
5473,3041074,No,1,30,E1,28.57,21.43,-5.56,No,No,Female,Direct,3,Mumbai,25.0,2,Not Joined
5474,3041090,Yes,24,30,E1,38.89,38.89,0.0,No,No,Male,Direct,3,Bangalore,27.0,4,Joined
5475,3041091,No,6,30,E1,8.33,8.33,0.0,No,No,Male,Direct,4,Bangalore,31.0,4,Joined
5476,3041092,No,26,30,E1,8.33,-8.33,-15.38,No,No,Male,Direct,5,Bangalore,33.0,4,Joined
5477,3041093,Yes,26,60,E1,42.52,40.14,-1.67,No,No,Female,Direct,3,Bangalore,26.0,4,Joined
5478,3041094,Yes,51,30,E1,25.0,25.0,0.0,No,No,Male,Direct,3,Bangalore,27.0,4,Not Joined
5479,3041095,Yes,24,30,E1,42.86,42.86,0.0,No,No,Male,Direct,4,Bangalore,29.0,4,Joined
5480,3041149,Yes,8,30,E2,20.74,20.74,0.0,No,No,Male,Direct,5,Bangalore,31.0,1,Joined
5481,3041187,Yes,35,30,E2,42.86,42.86,0.0,No,Yes,Male,Direct,4,Noida,31.0,2,Joined
5482,3041473,Yes,56,30,E1,33.33,16.67,-12.5,No,No,Male,Direct,4,Hyderabad,25.0,6,Joined
5483,3041803,No,30,30,E1,90.48,69.05,-11.25,No,No,Male,Direct,2,Chennai,25.0,5,Joined
5484,3045554,Yes,61,45,E2,65.56,65.56,0.0,No,No,Male,Agency,6,Chennai,29.0,1,Not Joined
5485,3045617,Yes,97,30,E1,66.67,185.71,71.43,No,No,Male,Direct,4,Chennai,26.0,6,Not Joined
5486,3045695,No,1,30,E1,90.14,90.14,0.0,No,No,Male,Direct,3,Noida,27.0,6,Joined
5487,3045710,Yes,26,90,E1,33.33,20.0,-10.0,No,No,Male,Agency,8,Chennai,32.0,1,Not Joined
5488,3045779,No,1,30,E1,33.33,44.0,8.0,No,No,Male,Direct,1,Chennai,23.0,2,Joined
5489,3045788,No,2,30,E1,77.18,77.18,0.0,No,No,Male,Direct,3,Noida,25.0,6,Joined
5490,3045887,No,5,30,E1,30.0,16.67,-10.26,No,No,Male,Direct,4,Bangalore,27.0,6,Joined
5491,3045906,Yes,109,90,E1,30.84,21.5,-7.14,No,No,Female,Employee Referral,5,Bangalore,27.0,4,Joined
5492,3045908,No,2,90,E2,26.32,18.42,-6.25,No,No,Male,Direct,8,Chennai,34.0,6,Not Joined
5493,3045919,Yes,5,30,E2,17.92,6.6,-9.6,Yes,No,Male,Direct,7,Bangalore,33.0,6,Not Joined
5494,3045921,Yes,6,30,E2,30.0,40.0,7.69,No,No,Male,Direct,5,Bangalore,32.0,2,Not Joined
5495,3045938,Yes,11,90,E1,25.0,37.5,10.0,No,No,Male,Direct,5,Bangalore,28.0,6,Not Joined
5496,3045945,No,35,30,E1,16.67,16.67,0.0,No,No,Male,Agency,3,Chennai,27.0,4,Joined
5497,3045951,Yes,34,30,E2,30.0,50.0,15.38,No,No,Male,Direct,4,Bangalore,30.0,2,Joined
5498,3045952,No,10,30,E2,31.54,30.87,-0.51,No,No,Female,Agency,9,Chennai,33.0,4,Not Joined
5499,3045957,Yes,7,60,E1,50.0,57.5,5.0,No,No,Female,Direct,3,Bangalore,32.0,6,Joined
5500,3045963,No,32,60,E1,35.42,35.42,0.0,No,No,Male,Direct,4,Gurgaon,30.0,5,Joined
5501,3045976,Yes,93,90,E1,55.56,46.67,-5.71,No,No,Male,Direct,3,Bangalore,26.0,6,Joined
5502,3045990,No,15,30,E1,25.0,18.33,-5.33,No,No,Male,Agency,3,Chennai,25.0,4,Joined
5503,3045997,No,1,30,E1,46.67,44.0,-1.82,No,No,Male,Agency,1,Noida,23.0,2,Joined
5504,3046027,No,7,60,E1,47.78,42.86,-3.33,No,No,Male,Direct,4,Bangalore,29.0,4,Not Joined
5505,3046031,No,0,60,E1,41.03,41.03,0.0,No,No,Male,Direct,3,Bangalore,31.0,4,Joined
5506,3046032,No,20,30,E1,28.57,28.57,0.0,No,No,Male,Direct,3,Bangalore,26.0,4,Joined
5507,3046036,Yes,30,30,E3,14.29,14.29,0.0,No,No,Female,Direct,7,Noida,34.0,2,Not Joined
5508,3046043,No,12,30,E2,37.5,144.95,78.14,No,No,Male,Employee Referral,12,Bangalore,33.0,2,Joined
5509,3046065,Yes,32,30,E1,48.81,48.81,0.0,No,No,Male,Direct,3,Bangalore,25.0,4,Joined
5510,3046067,Yes,39,30,E2,46.89,46.89,0.0,No,No,Male,Direct,9,Bangalore,33.0,4,Joined
5511,3046071,Yes,63,45,E2,36.84,36.84,0.0,No,No,Male,Direct,8,Bangalore,32.0,4,Not Joined
5512,3046096,Yes,33,30,E2,52.94,52.94,0.0,No,No,Female,Employee Referral,1,Noida,24.0,2,Joined
5513,3046106,Yes,12,30,E1,42.86,57.14,10.0,No,No,Male,Employee Referral,3,Chennai,26.0,1,Joined
5514,3046115,Yes,75,60,E2,26.32,21.05,-4.17,No,Yes,Male,Direct,7,Noida,31.0,2,Joined
5515,3046123,No,1,30,E1,25.0,25.0,0.0,No,No,Male,Agency,3,Chennai,25.0,1,Joined
5516,3046141,No,12,45,E2,34.23,15.05,-14.29,No,No,Male,Agency,8,Noida,30.0,1,Not Joined
5517,3046168,No,18,30,E2,35.29,17.65,-13.04,No,No,Male,Direct,4,Chennai,29.0,2,Joined
5518,3046186,Yes,36,30,E1,9.89,42.86,30.0,No,No,Male,Agency,1,Chennai,24.0,1,Joined
5519,3046193,No,5,30,E1,56.25,43.23,-8.33,No,No,Male,Agency,2,Chennai,24.0,1,Not Joined
5520,3046198,Yes,12,30,E1,40.0,10.0,-21.43,No,No,Male,Direct,2,Chennai,24.0,1,Joined
5521,3046228,Yes,7,30,E1,33.33,44.44,8.33,No,No,Male,Direct,3,Bangalore,32.0,4,Joined
5522,3046229,No,33,30,E1,32.35,32.35,0.0,No,No,Male,Direct,3,Bangalore,29.0,4,Joined
5523,3046230,No,32,30,E1,26.32,26.32,0.0,No,No,Male,Direct,3,Bangalore,27.0,4,Joined
5524,3046231,Yes,3,30,E2,35.71,30.95,-3.51,No,No,Male,Direct,4,Chennai,28.0,2,Joined
5525,3046236,No,30,30,E1,13.21,8.49,-4.17,No,No,Male,Employee Referral,7,Chennai,30.0,4,Joined
5526,3046248,Yes,4,30,E1,60.0,60.0,0.0,No,No,Male,Direct,4,Chennai,28.0,6,Joined
5527,3046299,Yes,42,30,E2,7.83,-13.04,-19.35,No,No,Male,Direct,6,Chennai,37.0,8,Joined
5528,3046303,No,7,30,E2,35.71,30.95,-3.51,No,No,Male,Direct,5,Chennai,30.0,2,Joined
5529,3046315,Yes,55,30,E1,6.0,12.0,5.66,No,No,Male,Direct,3,Bangalore,25.0,4,Joined
5530,3046335,Yes,37,30,E1,65.29,51.52,-8.33,No,No,Male,Direct,3,Bangalore,27.0,4,Not Joined
5531,3046348,No,19,30,E1,73.33,48.33,-14.42,No,No,Male,Employee Referral,3,Bangalore,29.0,1,Not Joined
5532,3046361,No,3,30,E1,66.67,66.67,0.0,No,No,Female,Employee Referral,2,Noida,24.0,2,Joined
5533,3046369,No,11,30,E1,20.0,18.0,-1.67,No,No,Male,Direct,5,Noida,27.0,5,Joined
5534,3046397,Yes,20,30,E2,23.33,33.33,8.11,No,No,Male,Direct,3,Chennai,25.0,2,Joined
5535,3046411,No,24,90,E2,41.18,29.41,-8.33,No,No,Male,Employee Referral,6,Noida,31.0,7,Not Joined
5536,3046434,Yes,64,90,E1,69.01,66.2,-1.67,No,Yes,Male,Agency,3,Bangalore,25.0,4,Joined
5537,3046470,No,5,30,E1,14.29,-8.57,-20.0,No,No,Male,Employee Referral,1,Bangalore,23.0,1,Joined
5538,3046483,No,2,60,E2,12.5,10.0,-2.22,No,No,Male,Agency,7,Bangalore,32.0,1,Joined
5539,3046490,No,25,30,E1,35.42,14.58,-15.38,No,No,Male,Agency,5,Bangalore,32.0,4,Joined
5540,3046494,No,39,45,E1,66.67,48.33,-11.0,No,No,Male,Agency,2,Bangalore,25.0,1,Not Joined
5541,3046529,No,6,30,E1,30.0,17.71,-9.46,No,Yes,Male,Direct,4,Chennai,29.0,6,Joined
5542,3046557,No,0,30,E2,40.85,31.43,-6.69,No,No,Male,Direct,6,Noida,33.0,2,Joined
5543,3046561,No,6,60,E1,53.85,48.72,-3.33,No,No,Male,Employee Referral,5,Chennai,28.0,4,Joined
5544,3046579,Yes,0,30,E1,36.36,50.0,10.0,No,No,Male,Direct,1,Mumbai,26.0,2,Joined
5545,3046632,No,6,30,E1,48.15,31.48,-11.25,No,No,Male,Employee Referral,3,Chennai,26.0,4,Joined
5546,3046635,No,0,30,E1,30.47,30.47,0.0,No,No,Female,Employee Referral,3,Chennai,24.0,2,Joined
5547,3046646,No,40,60,E1,21.43,21.43,0.0,No,Yes,Female,Direct,4,Noida,28.0,8,Joined
5548,3046647,Yes,63,30,E1,25.0,16.07,-7.14,No,Yes,Male,Direct,4,Chennai,32.0,8,Joined
5549,3046677,No,8,90,E1,55.36,33.93,-13.79,No,No,Male,Agency,4,Kolkata,36.0,7,Joined
5550,3046688,Yes,28,30,E1,27.27,18.18,-7.14,No,Yes,Male,Employee Referral,5,Kolkata,28.0,6,Joined
5551,3046694,Yes,40,30,E1,40.0,-20.0,-42.86,No,No,Male,Agency,5,Kolkata,35.0,7,Joined
5552,3046703,No,0,30,E2,25.0,14.58,-8.33,No,No,Male,Direct,4,Noida,27.0,2,Joined
5553,3046747,No,17,60,E2,45.45,45.45,0.0,No,No,Male,Direct,6,Chennai,33.0,2,Not Joined
5554,3046812,No,68,60,E2,50.0,50.0,0.0,No,Yes,Male,Direct,2,Chennai,26.0,2,Joined
5555,3046966,No,5,60,E1,9.3,3.49,-5.32,No,Yes,Female,Employee Referral,3,Chennai,26.0,4,Joined
5556,3050421,No,3,30,E1,12.5,12.5,0.0,No,No,Female,Agency,3,Chennai,29.0,1,Joined
5557,3050432,No,4,30,E1,42.86,42.86,0.0,No,No,Female,Employee Referral,2,Noida,25.0,2,Joined
5558,3050434,No,10,30,E1,0.26,5.54,5.26,No,No,Male,Agency,1,Chennai,26.0,1,Joined
5559,3050437,No,1,60,E2,57.14,39.29,-11.36,No,No,Male,Direct,7,Noida,32.0,7,Joined
5560,3050557,No,65,30,E1,29.41,29.41,0.0,No,No,Female,Direct,3,Chennai,26.0,4,Joined
5561,3050598,No,26,30,E1,69.36,69.36,0.0,No,No,Male,Direct,3,Mumbai,26.0,2,Joined
5562,3050601,Yes,57,60,E3,29.85,38.99,7.04,No,No,Male,Direct,8,Mumbai,37.0,2,Joined
5563,3050673,Yes,1,30,E1,33.33,33.33,0.0,No,No,Female,Employee Referral,3,Noida,26.0,1,Not Joined
5564,3050680,Yes,5,30,E1,38.89,38.89,0.0,No,No,Male,Agency,1,Chennai,22.0,1,Joined
5565,3050690,Yes,17,60,E1,40.0,40.0,0.0,No,Yes,Male,Employee Referral,3,Noida,28.0,7,Joined
5566,3050697,Yes,5,30,E1,56.25,43.23,-8.33,No,No,Male,Agency,2,Chennai,25.0,1,Not Joined
5567,3050742,Yes,42,30,E1,44.44,44.44,0.0,No,No,Male,Direct,3,Bangalore,29.0,5,Joined
5568,3050781,Yes,67,60,E1,33.33,-20.0,-40.0,No,No,Male,Agency,2,Noida,26.0,1,Joined
5569,3050782,Yes,21,60,E2,46.34,34.15,-8.33,No,No,Male,Direct,4,Noida,27.0,2,Joined
5570,3050801,Yes,28,60,E1,55.04,39.53,-10.0,No,No,Male,Agency,3,Chennai,25.0,1,Joined
5571,3050830,No,1,30,E2,40.0,40.0,0.0,No,No,Male,Direct,4,Noida,29.0,2,Joined
5572,3050844,Yes,91,45,E1,35.42,22.92,-9.23,No,No,Male,Direct,3,Bangalore,27.0,4,Joined
5573,3050867,Yes,2,30,E1,111.86,90.68,-10.0,No,No,Female,Direct,4,Chennai,26.0,1,Joined
5574,3051037,Yes,35,30,E2,26.67,25.0,-1.32,No,No,Male,Direct,3,Chennai,29.0,2,Joined
5575,3051053,No,4,60,E2,5.26,0.44,-4.58,No,No,Male,Agency,9,Chennai,31.0,4,Joined
5576,3051062,No,5,30,E1,15.38,5.77,-8.33,No,No,Female,Agency,2,Chennai,23.0,1,Not Joined
5577,3051064,Yes,39,30,E1,100.0,96.43,-1.79,No,No,Male,Agency,2,Chennai,25.0,1,Joined
5578,3051106,Yes,5,30,E3,30.65,50.75,15.38,No,No,Male,Agency,7,Noida,31.0,2,Joined
5579,3051107,Yes,7,90,E1,25.0,25.69,0.56,No,No,Male,Direct,6,Bangalore,31.0,8,Not Joined
5580,3051112,No,3,30,E2,44.44,44.44,0.0,No,Yes,Male,Agency,4,Chennai,26.0,2,Joined
5581,3051113,No,80,90,E2,56.25,56.25,0.0,No,Yes,Male,Direct,9,Chennai,36.0,4,Joined
5582,3051134,Yes,2,30,E1,66.67,48.33,-11.0,No,No,Male,Agency,4,Pune,26.0,1,Not Joined
5583,3051143,No,33,30,E1,66.67,66.67,0.0,No,No,Male,Agency,1,Chennai,25.0,1,Joined
5584,3051285,Yes,27,30,E1,50.0,40.63,-6.25,No,No,Male,Direct,4,Bangalore,31.0,4,Joined
5585,3051382,No,2,30,E1,28.57,28.57,0.0,No,No,Male,Direct,4,Bangalore,26.0,4,Joined
5586,3051399,No,6,90,E1,96.08,74.02,-11.25,No,No,Male,Employee Referral,2,Chennai,25.0,4,Joined
5587,3051405,Yes,22,30,E1,46.67,46.67,0.0,No,No,Male,Employee Referral,1,Kolkata,24.0,2,Joined
5588,3052828,Yes,14,30,E2,45.45,45.45,0.0,No,No,Male,Direct,6,Noida,28.0,3,Joined
5589,3052961,No,31,30,E1,58.73,58.73,0.0,No,No,Male,Direct,3,Noida,29.0,3,Joined
5590,3052998,Yes,35,30,E1,42.86,42.86,0.0,No,No,Male,Direct,4,Noida,29.0,3,Joined
5591,3053047,Yes,10,60,E1,13.33,13.33,0.0,Yes,No,Male,Direct,4,Noida,29.0,3,Joined
5592,3053124,No,26,30,E1,25.0,25.0,0.0,Yes,No,Male,Direct,3,Noida,26.0,3,Joined
5593,3094099,No,5,30,E1,56.25,43.23,-8.33,No,No,Male,Agency,2,Chennai,26.0,1,Not Joined
5594,3094492,Yes,60,90,E1,14.55,14.55,0.0,No,Yes,Male,Agency,3,Chennai,27.0,1,Joined
5595,3095673,No,52,60,E2,66.67,66.67,0.0,No,Yes,Male,Employee Referral,6,Chennai,29.0,6,Joined
5596,3096513,Yes,86,90,E2,25.0,32.35,5.88,No,No,Female,Direct,5,Hyderabad,28.0,8,Joined
5597,3097506,No,62,60,E2,32.08,32.08,0.0,No,No,Male,Direct,3,Chennai,25.0,2,Joined
5598,3098545,No,8,60,E1,87.5,35.42,-27.78,No,No,Male,Agency,4,Bangalore,29.0,1,Not Joined
5599,3099781,No,47,30,E1,41.51,32.08,-6.67,No,No,Male,Direct,7,Chennai,31.0,8,Joined
5600,3100651,No,5,30,E1,10.0,16.0,5.45,No,No,Male,Direct,3,Bangalore,29.0,6,Joined
5601,3102008,Yes,34,30,E1,64.47,42.54,-13.33,No,Yes,Male,Direct,5,Bangalore,31.0,6,Joined
5602,3104528,No,3,60,E1,63.04,69.84,4.17,No,Yes,Male,Direct,2,Bangalore,25.0,6,Joined
5603,3106074,No,16,60,E2,54.55,54.55,0.0,No,No,Male,Employee Referral,6,Bangalore,29.0,4,Joined
5604,3108518,Yes,13,30,E2,40.0,20.0,-14.29,No,No,Male,Direct,8,Noida,34.0,8,Joined
5605,3110285,Yes,30,30,E2,56.45,69.49,8.33,No,Yes,Male,Direct,8,Chennai,30.0,6,Joined
5606,3110974,Yes,65,60,E2,8.3,6.86,-1.33,No,No,Male,Employee Referral,9,Bangalore,37.0,4,Joined
5607,3111165,No,63,60,E1,75.72,69.33,-3.64,No,No,Male,Direct,3,Bangalore,25.0,4,Joined
5608,3111167,No,58,30,E1,40.63,40.63,0.0,No,No,Female,Direct,3,Bangalore,25.0,4,Joined
5609,3111168,Yes,76,30,E1,17.78,11.11,-5.66,No,No,Male,Direct,3,Bangalore,30.0,4,Joined
5610,3111721,No,1,45,E2,34.92,94.05,43.82,No,No,Male,Direct,3,Mumbai,26.0,2,Joined
5611,3112345,No,11,30,E3,13.33,9.33,-3.53,No,No,Male,Employee Referral,9,Noida,35.0,2,Joined
5612,3115103,Yes,6,30,E2,16.67,83.33,57.14,No,No,Male,Direct,6,Hyderabad,32.0,2,Joined
5613,3116846,Yes,63,60,E2,33.33,42.86,7.14,No,No,Male,Direct,4,Hyderabad,29.0,2,Joined
5614,3119564,Yes,66,60,E1,44.44,44.44,0.0,No,No,Male,Direct,4,Hyderabad,32.0,5,Joined
5615,3119603,No,23,30,E1,100.0,83.33,-8.33,No,Yes,Male,Agency,2,Chennai,27.0,1,Joined
5616,3119679,Yes,24,30,E1,90.84,71.76,-10.0,No,No,Female,Agency,2,Chennai,23.0,1,Not Joined
5617,3120834,Yes,21,30,E1,0.0,5.36,5.36,No,No,Male,Agency,3,Chennai,30.0,1,Joined
5618,3134103,Yes,32,30,E2,25.0,25.0,0.0,No,No,Male,Direct,7,Noida,36.0,3,Joined
5619,3135258,Yes,13,30,E2,81.66,81.66,0.0,Yes,No,Male,Direct,6,Chennai,33.0,3,Joined
5620,3175169,No,4,30,E1,25.0,22.92,-1.67,No,Yes,Male,Direct,4,Hyderabad,30.0,5,Joined
5621,3177374,No,5,30,E1,40.39,33.91,-4.62,No,Yes,Male,Direct,3,Hyderabad,32.0,5,Joined
5622,3187259,Yes,39,30,E1,38.89,38.89,0.0,No,No,Female,Direct,4,Hyderabad,35.0,8,Joined
5623,3187309,No,68,30,E1,84.29,73.08,-6.09,No,No,Male,Direct,3,Chennai,26.0,1,Not Joined
5624,3187341,No,4,45,E1,53.85,61.54,5.0,No,No,Male,Direct,2,Hyderabad,27.0,5,Joined
5625,3187371,Yes,14,30,E2,47.37,42.11,-3.57,No,No,Male,Direct,8,Hyderabad,36.0,8,Not Joined
5626,3187376,Yes,28,30,E2,39.87,30.72,-6.54,No,No,Male,Direct,7,Hyderabad,30.0,8,Not Joined
5627,3187385,Yes,4,30,E2,0.0,0.0,0.0,No,No,Male,Employee Referral,5,Chennai,37.0,8,Not Joined
5628,3187387,Yes,70,60,E1,40.63,40.63,0.0,No,No,Male,Direct,2,Noida,26.0,2,Joined
5629,3187403,Yes,30,30,E1,32.0,34.72,2.06,No,No,Male,Direct,1,Bangalore,28.0,2,Joined
5630,3192175,No,1,30,E2,44.44,7.78,-25.38,No,No,Male,Direct,3,Bangalore,25.0,2,Joined
5631,3192428,Yes,74,60,E1,66.67,26.67,-24.0,No,No,Female,Employee Referral,2,Bangalore,22.0,1,Joined
5632,3195189,Yes,53,60,E2,55.04,39.53,-10.0,No,Yes,Male,Agency,4,Bangalore,26.0,1,Joined
5633,3195246,Yes,31,30,E1,82.72,66.11,-9.09,No,Yes,Male,Agency,3,Bangalore,26.0,1,Joined
5634,3195272,No,7,30,E1,104.92,63.93,-20.0,No,No,Male,Agency,3,Bangalore,26.0,1,Not Joined
5635,3195314,No,18,30,E2,35.87,35.87,0.0,No,Yes,Male,Agency,5,Noida,25.0,2,Joined
5636,3195376,No,100,60,E1,15.25,15.25,0.0,No,No,Male,Direct,7,Chennai,34.0,4,Joined
5637,3195379,No,6,30,E1,3.28,3.28,0.0,No,No,Male,Direct,3,Chennai,27.0,4,Joined
5638,3195382,No,65,30,E1,11.25,11.25,0.0,No,No,Male,Direct,4,Chennai,31.0,4,Joined
5639,3195384,No,64,60,E1,31.11,31.11,0.0,No,No,Male,Direct,3,Chennai,26.0,4,Joined
5640,3195385,No,26,30,E1,14.04,14.04,0.0,No,No,Male,Direct,3,Chennai,26.0,4,Joined
5641,3195411,Yes,33,60,E2,166.67,133.33,-12.5,Yes,No,Male,Employee Referral,4,Bangalore,29.0,7,Joined
5642,3195437,Yes,66,60,E3,11.54,22.31,9.66,No,No,Male,Direct,9,Noida,42.0,2,Joined
5643,3195438,Yes,5,30,E1,41.07,41.07,0.0,No,No,Female,Direct,3,Gurgaon,28.0,4,Joined
5644,3195447,Yes,20,90,E2,54.32,54.32,0.0,No,No,Male,Employee Referral,5,Hyderabad,32.0,8,Joined
5645,3195468,No,1,30,E2,23.81,23.81,0.0,No,No,Male,Employee Referral,5,Noida,26.0,2,Joined
5646,3195485,Yes,7,30,E2,38.46,38.46,0.0,No,No,Female,Agency,7,Chennai,28.0,1,Joined
5647,3195504,Yes,1,60,E1,39.13,39.13,0.0,No,No,Male,Employee Referral,6,Hyderabad,29.0,8,Joined
5648,3195507,Yes,2,60,E1,46.34,34.15,-8.33,No,No,Male,Agency,5,Pune,31.0,1,Joined
5649,3195561,No,1,60,E3,16.67,0.0,-14.29,No,No,Male,Direct,13,Chennai,38.0,1,Joined
5650,3195564,Yes,93,30,E2,33.33,183.33,112.5,No,No,Female,Direct,6,Bangalore,32.0,2,Not Joined
5651,3195569,No,72,90,E3,37.5,37.5,0.0,No,Yes,Male,Direct,7,Gurgaon,32.0,2,Joined
5652,3195651,Yes,27,30,E3,6.9,6.9,0.0,Yes,No,Male,Employee Referral,9,Noida,31.0,1,Joined
5653,3195892,No,8,30,E3,20.7,20.7,0.0,No,No,Male,Direct,8,Bangalore,35.0,2,Joined
5654,3197306,No,0,30,E2,42.86,42.86,0.0,No,No,Male,Employee Referral,7,Mumbai,34.0,2,Joined
5655,3199579,Yes,31,30,E1,100.0,60.0,-20.0,No,Yes,Male,Agency,4,Chennai,30.0,1,Joined
5656,3199733,No,8,30,E2,33.33,25.49,-5.88,No,No,Male,Agency,9,Chennai,33.0,1,Not Joined
5657,3199836,No,48,90,E1,33.93,33.93,0.0,No,No,Male,Agency,3,Chennai,28.0,4,Joined
5658,3199839,No,3,60,E2,28.38,28.38,0.0,No,No,Male,Direct,5,Bangalore,31.0,6,Not Joined
5659,3199852,No,22,30,E1,45.45,45.45,0.0,No,No,Male,Agency,3,Bangalore,26.0,4,Joined
5660,3199859,No,7,30,E1,40.0,20.0,-14.29,No,No,Male,Agency,3,Chennai,26.0,4,Joined
5661,3199970,No,1,30,E2,75.0,75.0,0.0,No,No,Male,Direct,3,Mumbai,26.0,2,Joined
5662,3199972,Yes,85,90,E1,38.0,38.0,0.0,No,No,Female,Direct,4,Chennai,25.0,1,Joined
5663,3200107,Yes,42,30,E1,39.33,34.83,-3.23,No,No,Male,Direct,4,Bangalore,27.0,4,Not Joined
5664,3200136,No,17,30,E1,25.45,13.64,-9.42,No,Yes,Male,Direct,4,Chennai,28.0,1,Joined
5665,3200137,No,3,30,E1,25.0,7.14,-14.29,No,No,Male,Agency,6,Chennai,28.0,1,Joined
5666,3200174,No,27,45,E1,76.14,42.05,-19.35,Yes,No,Female,Employee Referral,3,Bangalore,25.0,1,Joined
5667,3200176,No,28,60,E1,31.85,25.76,-4.62,No,No,Male,Agency,3,Chennai,28.0,4,Not Joined
5668,3200185,Yes,2,30,E2,60.0,60.0,0.0,No,No,Male,Direct,5,Bangalore,28.0,5,Not Joined
5669,3200187,No,6,30,E1,35.14,35.14,0.0,No,No,Male,Direct,3,Bangalore,26.0,4,Joined
5670,3200194,Yes,80,30,E1,72.84,60.49,-7.14,No,No,Male,Agency,7,Chennai,28.0,1,Joined
5671,3200227,Yes,8,60,E3,27.45,27.45,0.0,No,No,Male,Employee Referral,8,Bangalore,33.0,6,Joined
5672,3200252,No,10,30,E1,50.0,15.0,-23.33,No,No,Male,Direct,1,Chennai,24.0,2,Joined
5673,3200305,No,13,60,E2,50.0,50.0,0.0,No,No,Male,Agency,8,Chennai,30.0,4,Joined
5674,3200318,Yes,44,30,E1,4.0,4.0,0.0,No,No,Male,Agency,1,Bangalore,26.0,2,Joined
5675,3200335,Yes,1,30,E1,25.0,25.0,0.0,No,No,Male,Direct,1,Noida,26.0,2,Joined
5676,3200342,Yes,14,30,E1,9.38,5.0,-4.0,No,No,Male,Direct,1,Noida,24.0,2,Not Joined
5677,3200349,No,2,30,E1,13.33,12.0,-1.18,No,No,Male,Direct,3,Noida,25.0,2,Joined
5678,3200360,Yes,34,30,E1,30.0,50.0,15.38,No,No,Male,Direct,1,Chennai,25.0,2,Joined
5679,3200366,Yes,13,30,E1,30.0,75.0,34.62,No,No,Male,Direct,3,Chennai,27.0,2,Joined
5680,3200437,No,35,30,E2,33.33,140.33,80.25,No,No,Male,Direct,5,Noida,32.0,2,Not Joined
5681,3200444,No,17,30,E2,21.46,21.46,0.0,Yes,Yes,Male,Agency,4,Chennai,31.0,1,Joined
5682,3200455,No,1,30,E2,34.75,34.75,0.0,No,No,Male,Direct,2,Noida,26.0,2,Joined
5683,3200457,Yes,119,30,E2,30.0,7.5,-17.31,Yes,No,Male,Agency,6,Bangalore,30.0,1,Not Joined
5684,3200579,Yes,89,30,E3,33.33,200.0,125.0,No,No,Male,Direct,8,Bangalore,29.0,2,Joined
5685,3200586,Yes,5,45,E2,49.12,49.12,0.0,No,Yes,Male,Employee Referral,13,Bangalore,32.0,1,Joined
